date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:07:49	60626/60626	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Jun%202021%2007:51:57%20GMT	http://www.techshore.com/professional_accounting.html	D:/WEBSITE/techshore/www.techshore.com/professional_accounting.html	(from http://www.techshore.com/oil_gas.html)
22:07:50	62948/62948	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Jun%202021%2007:31:39%20GMT	http://www.techshore.com/hotel_management_tourism.html	D:/WEBSITE/techshore/www.techshore.com/hotel_management_tourism.html	(from http://www.techshore.com/oil_gas.html)
22:07:50	66469/66469	---MCZ	200	added ('OK')	text/html	date:Wed,%2026%20Jan%202022%2006:15:51%20GMT	http://www.techshore.com/certified-course-on-drilling-technology.html	D:/WEBSITE/techshore/www.techshore.com/certified-course-on-drilling-technology.html	(from http://www.techshore.com/oil_gas.html)
22:07:51	60733/60733	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Jun%202021%2007:17:50%20GMT	http://www.techshore.com/bigdata_analytics_python.html	D:/WEBSITE/techshore/www.techshore.com/bigdata_analytics_python.html	(from http://www.techshore.com/oil_gas.html)
22:07:51	63346/63346	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Jun%202021%2007:23:32%20GMT	http://www.techshore.com/ctsc_production.html	D:/WEBSITE/techshore/www.techshore.com/ctsc_production.html	(from http://www.techshore.com/oil_gas.html)
22:07:52	62426/62426	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Jun%202021%2007:23:51%20GMT	http://www.techshore.com/ctsc_production_reciprocating_gas.html	D:/WEBSITE/techshore/www.techshore.com/ctsc_production_reciprocating_gas.html	(from http://www.techshore.com/oil_gas.html)
22:07:53	63375/63375	---M-Z	200	added ('OK')	text/html	date:Wed,%2009%20Sep%202020%2018:44:16%20GMT	http://www.techshore.com/tp-gaslift.html	D:/WEBSITE/techshore/www.techshore.com/tp-gaslift.html	(from http://www.techshore.com/oil_gas.html)
22:07:53	62914/62914	---M-Z	200	added ('OK')	text/html	date:Sun,%2004%20Jul%202021%2014:18:46%20GMT	http://www.techshore.com/centrifugal-gas-compressors.html	D:/WEBSITE/techshore/www.techshore.com/centrifugal-gas-compressors.html	(from http://www.techshore.com/oil_gas.html)
22:07:54	64212/64212	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Jun%202021%2007:52:18%20GMT	http://www.techshore.com/pumps_operation.html	D:/WEBSITE/techshore/www.techshore.com/pumps_operation.html	(from http://www.techshore.com/oil_gas.html)
22:07:55	62895/62895	---M-Z	200	added ('OK')	text/html	date:Wed,%2009%20Sep%202020%2018:44:19%20GMT	http://www.techshore.com/tp_instrumentation.html	D:/WEBSITE/techshore/www.techshore.com/tp_instrumentation.html	(from http://www.techshore.com/oil_gas.html)
22:07:55	62956/62956	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Jun%202021%2007:29:21%20GMT	http://www.techshore.com/gas-treatment-operation.html	D:/WEBSITE/techshore/www.techshore.com/gas-treatment-operation.html	(from http://www.techshore.com/oil_gas.html)
22:07:56	67660/67660	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Jun%202021%2007:19:00%20GMT	http://www.techshore.com/carrying-out-process.html	D:/WEBSITE/techshore/www.techshore.com/carrying-out-process.html	(from http://www.techshore.com/oil_gas.html)
